invoice_id,user_id,product_id,price,purchase_date
INV_002850,USR_00300,PROD_03314,31.78,2023-08-04
INV_002851,USR_00096,PROD_03425,105.25,2023-09-18
INV_002852,USR_00235,PROD_02184,34.77,2023-05-16
INV_002853,USR_01187,PROD_00499,29.52,2023-03-18
INV_002854,USR_01831,PROD_02549,54.81,2023-09-02
INV_002855,USR_01003,PROD_02473,8.7,2023-05-08
INV_002856,USR_00573,PROD_04029,95.27,2023-04-18
INV_002857,USR_01698,PROD_03042,42.36,2023-09-12
INV_002858,USR_01778,PROD_00048,45.59,2023-07-17
INV_002859,USR_01173,PROD_01350,33.63,2023-07-07
INV_002860,USR_01917,PROD_04373,261.72,2023-07-08
INV_002861,USR_01170,PROD_04660,148.6,2023-10-27
INV_002862,USR_00424,PROD_03959,47.14,2023-06-09
INV_002863,USR_00301,PROD_02961,758.51,2023-09-05
INV_002864,USR_00479,PROD_02823,33.06,2023-08-04
INV_002865,USR_01331,PROD_04397,120.66,2023-01-21
INV_002866,USR_00559,PROD_00763,119.59,2023-05-05
INV_002867,USR_00477,PROD_04613,616.96,2023-06-08
INV_002868,USR_00943,PROD_04141,33.55,2023-01-16
INV_002869,USR_01742,PROD_01892,59.11,2023-09-03
INV_002870,USR_00670,PROD_02426,68.68,2023-07-07
INV_002871,USR_00015,PROD_01531,61.62,2023-12-26
INV_002872,USR_01762,PROD_00654,186.47,2023-07-03
INV_002873,USR_01647,PROD_03823,54.68,2023-08-06
INV_002874,USR_01487,PROD_00609,75.82,2023-01-19
INV_002875,USR_00717,PROD_03158,36.55,2023-04-02
INV_002876,USR_00641,PROD_03275,71.1,2023-07-24
INV_002877,USR_01642,PROD_03572,52.68,2023-02-19
INV_002878,USR_00848,PROD_00158,1685.96,2023-10-04
INV_002879,USR_01014,PROD_02009,101.31,2023-12-25
INV_002880,USR_00674,PROD_03872,50.77,2023-05-10
INV_002881,USR_01950,PROD_01229,41.89,2023-05-10
INV_002882,USR_01176,PROD_01448,42.38,2023-01-19
INV_002883,USR_01724,PROD_00211,47.34,2023-12-01
INV_002884,USR_01672,PROD_00177,119.18,2023-05-14
INV_002885,USR_00754,PROD_00622,43.47,2023-04-04
INV_002886,USR_00890,PROD_00017,271.36,2023-11-18
INV_002887,USR_00231,PROD_01825,47.65,2023-10-23
INV_002888,USR_00288,PROD_00169,77.98,2023-03-19
INV_002889,USR_00682,PROD_04792,21.01,2023-02-20
INV_002890,USR_01778,PROD_00574,99.32,2023-06-09
INV_002891,USR_01676,PROD_01169,137.91,2023-03-01
INV_002892,USR_00727,PROD_04465,21.15,2023-04-18
INV_002893,USR_01743,PROD_03838,29.43,2023-03-14
INV_002894,USR_00489,PROD_04860,40.84,2023-05-08
INV_002895,USR_00121,PROD_02641,24.31,2023-05-27
INV_002896,USR_01835,PROD_01884,585.63,2023-04-12
INV_002897,USR_00332,PROD_03917,16.71,2023-03-10
INV_002898,USR_00085,PROD_00776,848.38,2023-08-18
INV_002899,USR_00336,PROD_00580,53.53,2023-02-10
INV_002900,USR_01088,PROD_01562,6.17,2023-08-08
INV_002901,USR_00005,PROD_01844,41.12,2023-05-22
INV_002902,USR_01140,PROD_01990,15.92,2023-04-23
INV_002903,USR_01120,PROD_03967,26.87,2023-06-02
INV_002904,USR_01311,PROD_04658,45.41,2023-03-26
INV_002905,USR_01856,PROD_04615,109.26,2023-12-08
INV_002906,USR_00825,PROD_00891,49.55,2023-11-07
INV_002907,USR_01878,PROD_00316,76.11,2023-08-15
INV_002908,USR_01021,PROD_04294,34.32,2023-12-18
INV_002909,USR_00419,PROD_04965,51.52,2023-11-10
INV_002910,USR_01469,PROD_02450,39.94,2023-02-12
INV_002911,USR_00368,PROD_02707,39.08,2023-02-19
INV_002912,USR_01195,PROD_03321,100.14,2023-11-15
INV_002913,USR_00298,PROD_01546,34.88,2023-06-10
INV_002914,USR_01298,PROD_04482,50.9,2023-04-03
INV_002915,USR_00878,PROD_02760,84.59,2023-08-02
INV_002916,USR_01330,PROD_02798,88.59,2023-08-19
INV_002917,USR_01060,PROD_03295,26.07,2023-12-27
INV_002918,USR_00875,PROD_02408,42.82,2023-02-25
INV_002919,USR_01929,PROD_02500,70.28,2023-09-20
INV_002920,USR_00247,PROD_01545,17.43,2023-01-06
INV_002921,USR_01371,PROD_00125,88.6,2023-01-18
INV_002922,USR_01837,PROD_04165,131.39,2023-10-11
INV_002923,USR_01106,PROD_01423,72.99,2023-02-07
INV_002924,USR_01081,PROD_03545,32.28,2023-05-06
INV_002925,USR_01102,PROD_01094,52.05,2023-04-27
INV_002926,USR_01208,PROD_00014,72.96,2023-04-26
INV_002927,USR_01538,PROD_04795,78.99,2023-03-28
INV_002928,USR_01710,PROD_02624,36.12,2023-05-20
INV_002929,USR_01034,PROD_01816,44.96,2023-04-19
INV_002930,USR_01589,PROD_04251,216.69,2023-10-27
INV_002931,USR_00468,PROD_01699,91.92,2023-01-27
INV_002932,USR_01708,PROD_03468,44.53,2023-04-10
INV_002933,USR_00410,PROD_00135,45.83,2023-09-14
INV_002934,USR_00903,PROD_02008,55.69,2023-10-01
INV_002935,USR_00490,PROD_00765,54.08,2023-03-20
INV_002936,USR_00721,PROD_03673,100.64,2023-07-09
INV_002937,USR_00026,PROD_00197,23.95,2023-04-06
INV_002938,USR_01984,PROD_01346,165.45,2023-06-09
INV_002939,USR_01719,PROD_03959,47.14,2023-09-22
INV_002940,USR_00391,PROD_01670,133.26,2023-12-01
INV_002941,USR_00437,PROD_02255,34.04,2023-11-20
INV_002942,USR_01682,PROD_01298,93.83,2023-12-10
INV_002943,USR_01646,PROD_04220,61.35,2023-12-13
INV_002944,USR_00236,PROD_02702,107.46,2023-01-23
INV_002945,USR_01450,PROD_04105,47.14,2023-04-17
INV_002946,USR_01933,PROD_02813,51.17,2023-02-07
INV_002947,USR_01951,PROD_02127,46.85,2023-10-17
INV_002948,USR_00405,PROD_03171,65.88,2023-03-23
INV_002949,USR_01816,PROD_02756,436.27,2023-06-23
INV_002950,USR_01625,PROD_04860,40.84,2023-12-06
INV_002951,USR_01541,PROD_03562,33.43,2023-03-14
INV_002952,USR_00878,PROD_02443,99.59,2023-06-18
INV_002953,USR_00706,PROD_01182,45.88,2023-07-13
INV_002954,USR_01861,PROD_03311,428.01,2023-10-03
INV_002955,USR_00710,PROD_03060,146.73,2023-10-04
INV_002956,USR_01451,PROD_00726,134.04,2023-08-18
INV_002957,USR_00215,PROD_04379,154.66,2023-07-03
INV_002958,USR_01740,PROD_03697,142.99,2023-05-16
INV_002959,USR_00714,PROD_02264,203.08,2023-01-05
INV_002960,USR_01669,PROD_03341,54.92,2023-03-05
INV_002961,USR_00881,PROD_01642,113.14,2023-08-12
INV_002962,USR_01874,PROD_00852,90.47,2023-12-17
INV_002963,USR_00500,PROD_02040,271.07,2023-02-06
INV_002964,USR_00600,PROD_00069,34.0,2023-01-14
INV_002965,USR_01086,PROD_01654,80.34,2023-02-21
INV_002966,USR_00916,PROD_02544,71.59,2023-11-23
INV_002967,USR_01251,PROD_04963,58.86,2023-07-26
INV_002968,USR_00812,PROD_04816,24.79,2023-06-17
INV_002969,USR_00924,PROD_04591,134.56,2023-06-26
INV_002970,USR_01822,PROD_03169,34.47,2023-10-27
INV_002971,USR_00528,PROD_00631,28.47,2023-07-02
INV_002972,USR_00721,PROD_00212,24.12,2023-04-12
INV_002973,USR_00259,PROD_04168,311.55,2023-11-17
INV_002974,USR_01245,PROD_00793,31.88,2023-09-28
INV_002975,USR_00818,PROD_00679,57.43,2023-05-10
INV_002976,USR_01006,PROD_01202,6.52,2023-09-09
INV_002977,USR_00335,PROD_02543,44.86,2023-08-03
INV_002978,USR_00002,PROD_02249,159.1,2023-12-15
INV_002979,USR_01134,PROD_02610,72.99,2023-11-06
INV_002980,USR_01931,PROD_02001,26.57,2023-09-02
INV_002981,USR_01561,PROD_02263,189.59,2023-10-16
INV_002982,USR_01315,PROD_02979,207.58,2023-05-17
INV_002983,USR_01363,PROD_03445,65.34,2023-12-10
INV_002984,USR_00753,PROD_00445,40.48,2023-11-19
INV_002985,USR_00394,PROD_03661,65.74,2023-04-16
INV_002986,USR_00642,PROD_02488,27.4,2023-06-11
INV_002987,USR_01476,PROD_03764,152.55,2023-02-12
INV_002988,USR_01341,PROD_01068,88.03,2023-09-02
INV_002989,USR_01892,PROD_01431,36.76,2023-05-26
INV_002990,USR_01499,PROD_01954,17.11,2023-03-19
INV_002991,USR_01514,PROD_02515,53.86,2023-10-17
INV_002992,USR_00395,PROD_00418,61.72,2023-10-26
INV_002993,USR_01396,PROD_02684,122.18,2023-08-08
INV_002994,USR_00536,PROD_02773,27.85,2023-10-15
INV_002995,USR_01558,PROD_03183,37.49,2023-11-12
INV_002996,USR_01485,PROD_04386,64.87,2023-11-03
INV_002997,USR_00305,PROD_04182,149.76,2023-08-13
INV_002998,USR_00709,PROD_00732,319.61,2023-10-15
INV_002999,USR_01083,PROD_02873,45.82,2023-05-01
INV_003000,USR_01959,PROD_04512,37.79,2023-09-27
INV_003001,USR_00922,PROD_02415,223.39,2023-09-05
INV_003002,USR_01266,PROD_00451,93.32,2023-01-09
INV_003003,USR_00602,PROD_02723,92.86,2023-12-02
INV_003004,USR_00393,PROD_01138,15.94,2023-06-09
INV_003005,USR_00597,PROD_04143,268.49,2023-12-20
INV_003006,USR_01008,PROD_02561,62.58,2023-07-19
INV_003007,USR_00225,PROD_03439,178.06,2023-12-22
INV_003008,USR_01229,PROD_04723,37.6,2023-01-09
INV_003009,USR_01422,PROD_01240,45.6,2023-11-05
INV_003010,USR_00455,PROD_03686,779.18,2023-06-07
INV_003011,USR_01522,PROD_02285,55.42,2023-11-19
INV_003012,USR_00761,PROD_02789,32.15,2023-01-14
INV_003013,USR_00651,PROD_04747,28.52,2023-09-09
INV_003014,USR_01517,PROD_04065,48.78,2023-07-07
INV_003015,USR_01781,PROD_02305,109.69,2023-10-01
INV_003016,USR_01691,PROD_03378,132.37,2023-08-28
INV_003017,USR_01287,PROD_02334,52.82,2023-07-28
INV_003018,USR_00241,PROD_01618,66.75,2023-07-11
INV_003019,USR_00471,PROD_01717,65.34,2023-10-19
INV_003020,USR_01016,PROD_03363,46.86,2023-09-26
INV_003021,USR_01627,PROD_00463,369.22,2023-02-26
INV_003022,USR_00515,PROD_02780,86.56,2023-06-11
INV_003023,USR_00325,PROD_02473,8.7,2023-05-26
INV_003024,USR_00038,PROD_03828,135.82,2023-06-01
INV_003025,USR_00615,PROD_02356,91.46,2023-10-06
INV_003026,USR_00565,PROD_04023,111.04,2023-04-15
INV_003027,USR_00035,PROD_04926,147.43,2023-03-25
INV_003028,USR_00079,PROD_04879,155.7,2023-08-21
INV_003029,USR_00986,PROD_01157,919.96,2023-05-13
INV_003030,USR_00264,PROD_04328,43.76,2023-11-08
INV_003031,USR_01051,PROD_01593,32.72,2023-03-25
INV_003032,USR_01973,PROD_03384,196.4,2023-01-17
INV_003033,USR_01477,PROD_00619,51.52,2023-04-21
INV_003034,USR_01295,PROD_02548,41.39,2023-03-25
INV_003035,USR_00702,PROD_03664,54.05,2023-06-18
INV_003036,USR_00607,PROD_03217,145.6,2023-09-26
INV_003037,USR_01777,PROD_03992,19.94,2023-12-28
INV_003038,USR_00679,PROD_04748,35.8,2023-12-25
INV_003039,USR_01582,PROD_02344,147.82,2023-03-10
INV_003040,USR_01456,PROD_00014,72.96,2023-08-10
INV_003041,USR_00563,PROD_01082,31.35,2023-06-06
INV_003042,USR_00294,PROD_03889,40.39,2023-12-09
INV_003043,USR_01789,PROD_02617,34.27,2023-04-11
INV_003044,USR_00432,PROD_04482,50.9,2023-10-15
INV_003045,USR_01597,PROD_02273,100.75,2023-04-18
INV_003046,USR_00731,PROD_00746,553.96,2023-10-01
INV_003047,USR_00591,PROD_03364,51.47,2023-09-17
INV_003048,USR_00099,PROD_04351,68.47,2023-11-02
INV_003049,USR_00292,PROD_00161,198.28,2023-05-01
INV_003050,USR_01332,PROD_03214,69.63,2023-03-14
INV_003051,USR_01899,PROD_01633,48.76,2023-11-20
INV_003052,USR_01536,PROD_04322,63.04,2023-11-17
INV_003053,USR_01847,PROD_00785,97.44,2023-09-23
INV_003054,USR_00482,PROD_01582,81.75,2023-01-18
INV_003055,USR_00918,PROD_02663,272.77,2023-05-28
INV_003056,USR_00685,PROD_04617,258.34,2023-04-21
INV_003057,USR_01150,PROD_00646,22.99,2023-07-20
INV_003058,USR_00576,PROD_04931,38.43,2023-07-24
INV_003059,USR_00142,PROD_04705,63.38,2023-02-05
INV_003060,USR_00642,PROD_02499,29.39,2023-01-11
INV_003061,USR_00867,PROD_01562,6.17,2023-04-04
INV_003062,USR_00850,PROD_02913,29.69,2023-04-13
INV_003063,USR_00487,PROD_01586,100.56,2023-06-02
INV_003064,USR_00528,PROD_03350,21.5,2023-12-14
INV_003065,USR_01419,PROD_04661,53.05,2023-10-04
INV_003066,USR_01350,PROD_00449,42.98,2023-04-09
INV_003067,USR_00663,PROD_00496,25.56,2023-07-16
INV_003068,USR_01488,PROD_01501,35.15,2023-08-03
INV_003069,USR_00472,PROD_02716,133.9,2023-05-22
INV_003070,USR_01779,PROD_01413,82.88,2023-09-23
INV_003071,USR_00010,PROD_02501,60.0,2023-11-27
INV_003072,USR_01740,PROD_03964,37.83,2023-12-09
INV_003073,USR_00583,PROD_04204,63.69,2023-11-14
INV_003074,USR_01312,PROD_03557,73.53,2023-09-20
INV_003075,USR_01676,PROD_02272,70.08,2023-06-25
INV_003076,USR_00645,PROD_00329,31.92,2023-04-18
INV_003077,USR_00956,PROD_03375,128.87,2023-03-11
INV_003078,USR_01424,PROD_03457,52.62,2023-07-09
INV_003079,USR_01080,PROD_03448,64.3,2023-11-14
INV_003080,USR_01360,PROD_01870,65.5,2023-07-07
INV_003081,USR_00397,PROD_04958,300.64,2023-09-09
INV_003082,USR_00112,PROD_04217,55.38,2023-05-02
INV_003083,USR_01643,PROD_03413,80.18,2023-02-15
INV_003084,USR_01733,PROD_00918,10.2,2023-06-28
INV_003085,USR_01151,PROD_03114,26.64,2023-01-04
INV_003086,USR_01298,PROD_02436,75.57,2023-07-12
INV_003087,USR_00786,PROD_03455,53.49,2023-01-27
INV_003088,USR_01834,PROD_03352,144.7,2023-06-06
INV_003089,USR_00227,PROD_03152,38.42,2023-12-25
INV_003090,USR_00713,PROD_02811,248.52,2023-10-14
INV_003091,USR_01382,PROD_01398,39.83,2023-07-24
INV_003092,USR_01354,PROD_03735,40.42,2023-03-08
INV_003093,USR_01171,PROD_04438,58.07,2023-05-28
INV_003094,USR_00739,PROD_03555,98.3,2023-06-02
INV_003095,USR_01372,PROD_02500,70.28,2023-08-02
INV_003096,USR_01396,PROD_04662,107.38,2023-05-26
INV_003097,USR_01480,PROD_03832,54.14,2023-08-14
INV_003098,USR_00431,PROD_00600,50.77,2023-02-03
INV_003099,USR_01695,PROD_03972,96.97,2023-10-28
INV_003100,USR_00785,PROD_00236,40.15,2023-11-10
INV_003101,USR_01667,PROD_00381,103.48,2023-04-05
INV_003102,USR_01470,PROD_04789,132.55,2023-01-13
INV_003103,USR_00109,PROD_04309,442.95,2023-09-03
INV_003104,USR_00001,PROD_03467,135.45,2023-08-18
INV_003105,USR_00823,PROD_04153,169.34,2023-04-25
INV_003106,USR_00947,PROD_03840,95.58,2023-08-17
INV_003107,USR_00484,PROD_04166,159.09,2023-03-06
INV_003108,USR_01068,PROD_02703,215.68,2023-11-17
INV_003109,USR_01765,PROD_01828,40.74,2023-02-04
INV_003110,USR_01227,PROD_04571,244.02,2023-11-28
INV_003111,USR_01466,PROD_03225,13.75,2023-06-09
INV_003112,USR_00465,PROD_00224,82.71,2023-02-19
INV_003113,USR_00968,PROD_00557,61.31,2023-12-10
INV_003114,USR_01480,PROD_00452,167.35,2023-07-19
INV_003115,USR_01897,PROD_02849,98.11,2023-06-22
INV_003116,USR_00708,PROD_04288,65.03,2023-10-18
INV_003117,USR_00566,PROD_04057,119.52,2023-02-21
INV_003118,USR_00078,PROD_00010,37.77,2023-10-13
INV_003119,USR_00238,PROD_04905,13.37,2023-01-05
INV_003120,USR_00160,PROD_00498,260.02,2023-12-25
INV_003121,USR_01158,PROD_01908,38.52,2023-04-13
INV_003122,USR_00031,PROD_04390,83.11,2023-04-16
INV_003123,USR_01181,PROD_03986,18.67,2023-06-05
INV_003124,USR_00585,PROD_04828,78.3,2023-11-01
INV_003125,USR_00361,PROD_00929,44.5,2023-07-17
INV_003126,USR_01636,PROD_04585,127.19,2023-05-05
INV_003127,USR_00872,PROD_00298,23.97,2023-11-05
INV_003128,USR_01790,PROD_03984,20.33,2023-03-14
INV_003129,USR_01396,PROD_00193,38.08,2023-04-28
INV_003130,USR_00387,PROD_02382,33.31,2023-06-16
INV_003131,USR_01513,PROD_02609,21.58,2023-03-02
INV_003132,USR_01801,PROD_02743,183.53,2023-02-16
INV_003133,USR_01828,PROD_02147,21.49,2023-01-13
INV_003134,USR_01462,PROD_00277,51.47,2023-10-12
INV_003135,USR_01616,PROD_00328,49.52,2023-12-20
INV_003136,USR_00032,PROD_03168,49.35,2023-02-14
INV_003137,USR_00612,PROD_03388,51.52,2023-01-01
INV_003138,USR_01774,PROD_04181,55.17,2023-11-01
INV_003139,USR_01844,PROD_00079,23.79,2023-10-27
INV_003140,USR_01700,PROD_02925,35.01,2023-11-19
INV_003141,USR_00402,PROD_02314,93.49,2023-04-26
INV_003142,USR_00031,PROD_01020,38.99,2023-01-20
INV_003143,USR_00291,PROD_00599,56.38,2023-11-16
INV_003144,USR_00307,PROD_03892,38.2,2023-04-05
INV_003145,USR_01106,PROD_04271,60.05,2023-03-24
INV_003146,USR_00891,PROD_01917,48.14,2023-01-03
INV_003147,USR_01793,PROD_00190,134.54,2023-11-06
INV_003148,USR_00615,PROD_01747,252.54,2023-03-16
INV_003149,USR_01443,PROD_03927,185.91,2023-09-08
INV_003150,USR_00764,PROD_00772,1199.49,2023-05-17
INV_003151,USR_01559,PROD_04479,149.05,2023-11-16
INV_003152,USR_00081,PROD_03925,17.33,2023-06-28
INV_003153,USR_00105,PROD_01683,100.36,2023-09-16
INV_003154,USR_00146,PROD_03079,31.78,2023-02-05
INV_003155,USR_01724,PROD_03756,44.77,2023-06-02
INV_003156,USR_01974,PROD_00570,75.96,2023-11-05
INV_003157,USR_01385,PROD_03292,127.21,2023-04-20
INV_003158,USR_00081,PROD_01419,634.25,2023-09-17
INV_003159,USR_00848,PROD_00764,106.57,2023-07-27
INV_003160,USR_01651,PROD_04347,13.04,2023-04-13
INV_003161,USR_01357,PROD_01347,31.08,2023-04-24
INV_003162,USR_00854,PROD_02083,41.57,2023-11-01
INV_003163,USR_01253,PROD_01668,42.34,2023-11-05
INV_003164,USR_01562,PROD_01630,28.19,2023-12-15
INV_003165,USR_00959,PROD_02949,44.52,2023-12-24
INV_003166,USR_01151,PROD_04607,187.99,2023-06-14
INV_003167,USR_00277,PROD_03766,41.65,2023-11-08
INV_003168,USR_01587,PROD_00870,58.77,2023-08-06
INV_003169,USR_00376,PROD_02636,27.6,2023-06-20
INV_003170,USR_00821,PROD_04097,38.33,2023-11-08
INV_003171,USR_01693,PROD_04223,48.29,2023-06-04
INV_003172,USR_01478,PROD_00942,27.47,2023-08-19
INV_003173,USR_00041,PROD_03753,174.06,2023-03-03
INV_003174,USR_01233,PROD_04132,101.33,2023-06-01
INV_003175,USR_01765,PROD_02406,160.69,2023-02-17
INV_003176,USR_01878,PROD_03509,37.11,2023-03-02
INV_003177,USR_01916,PROD_04109,73.2,2023-12-18
INV_003178,USR_01607,PROD_03968,33.97,2023-12-03
INV_003179,USR_01527,PROD_01909,72.49,2023-07-02
INV_003180,USR_00815,PROD_02018,727.82,2023-09-19
INV_003181,USR_01325,PROD_01719,178.6,2023-07-16
INV_003182,USR_01906,PROD_01262,123.42,2023-05-07
INV_003183,USR_01314,PROD_04161,35.62,2023-09-16
INV_003184,USR_00289,PROD_02274,79.72,2023-12-01
INV_003185,USR_00174,PROD_03292,127.21,2023-01-01
INV_003186,USR_00846,PROD_02809,34.26,2023-03-14
INV_003187,USR_00181,PROD_02953,32.95,2023-03-20
INV_003188,USR_00895,PROD_04982,58.24,2023-04-27
INV_003189,USR_00752,PROD_01139,485.14,2023-04-15
INV_003190,USR_01034,PROD_02946,144.73,2023-08-07
INV_003191,USR_01033,PROD_02009,101.31,2023-03-20
INV_003192,USR_00327,PROD_03596,15.39,2023-10-03
INV_003193,USR_00820,PROD_03892,38.2,2023-05-21
INV_003194,USR_01144,PROD_02857,78.49,2023-05-15
INV_003195,USR_00730,PROD_02682,26.75,2023-09-25
INV_003196,USR_01102,PROD_04845,147.3,2023-11-14
INV_003197,USR_00873,PROD_04651,16.24,2023-04-14
INV_003198,USR_00408,PROD_03162,62.4,2023-12-02
INV_003199,USR_01266,PROD_02126,608.89,2023-11-23
INV_003200,USR_00329,PROD_00776,848.38,2023-03-24
INV_003201,USR_00960,PROD_01733,43.59,2023-05-04
INV_003202,USR_01730,PROD_01693,53.75,2023-04-23
INV_003203,USR_01085,PROD_04230,31.11,2023-03-11
INV_003204,USR_00841,PROD_02802,32.23,2023-05-01
INV_003205,USR_01305,PROD_00554,262.1,2023-07-08
INV_003206,USR_01206,PROD_00655,90.84,2023-08-09
INV_003207,USR_01795,PROD_00978,68.29,2023-07-12
INV_003208,USR_01320,PROD_04683,40.77,2023-09-12
INV_003209,USR_01303,PROD_02095,42.85,2023-03-06
INV_003210,USR_00973,PROD_01985,98.82,2023-06-21
INV_003211,USR_01694,PROD_03746,33.17,2023-08-26
INV_003212,USR_00549,PROD_04024,40.09,2023-03-05
INV_003213,USR_01635,PROD_01793,40.3,2023-06-03
INV_003214,USR_01639,PROD_01710,318.08,2023-10-15
INV_003215,USR_01881,PROD_03621,29.41,2023-12-08
INV_003216,USR_00022,PROD_01432,80.25,2023-11-25
INV_003217,USR_01081,PROD_01791,68.15,2023-10-15
INV_003218,USR_01011,PROD_04782,30.92,2023-08-19
INV_003219,USR_00461,PROD_04724,47.98,2023-12-03
INV_003220,USR_00665,PROD_00307,41.79,2023-05-13
INV_003221,USR_00302,PROD_00711,58.39,2023-10-15
INV_003222,USR_00759,PROD_04701,122.98,2023-03-08
INV_003223,USR_00105,PROD_04835,48.48,2023-11-02
INV_003224,USR_00157,PROD_02418,60.71,2023-08-28
INV_003225,USR_00244,PROD_03665,92.33,2023-07-21
INV_003226,USR_00069,PROD_02925,35.01,2023-02-11
INV_003227,USR_00134,PROD_00736,36.67,2023-10-10
INV_003228,USR_01876,PROD_03958,69.91,2023-09-25
INV_003229,USR_00880,PROD_03083,576.44,2023-07-27
INV_003230,USR_00417,PROD_00386,44.48,2023-06-27
INV_003231,USR_00922,PROD_04690,72.5,2023-08-04
INV_003232,USR_00828,PROD_01635,101.23,2023-02-07
INV_003233,USR_01216,PROD_02368,78.72,2023-12-19
INV_003234,USR_01409,PROD_02829,59.25,2023-03-19
INV_003235,USR_01890,PROD_01484,99.19,2023-01-03
INV_003236,USR_01293,PROD_01160,38.63,2023-10-08
INV_003237,USR_01692,PROD_01973,51.31,2023-07-01
INV_003238,USR_00918,PROD_02942,409.78,2023-08-06
INV_003239,USR_01558,PROD_03130,16.87,2023-02-04
INV_003240,USR_01983,PROD_01847,116.61,2023-11-20
INV_003241,USR_00247,PROD_04921,62.96,2023-12-04
INV_003242,USR_00968,PROD_02528,85.08,2023-06-01
INV_003243,USR_01723,PROD_00499,29.52,2023-08-08
INV_003244,USR_00268,PROD_04670,128.68,2023-09-23
INV_003245,USR_00156,PROD_00316,76.11,2023-08-27
INV_003246,USR_01266,PROD_04291,40.19,2023-06-07
INV_003247,USR_01976,PROD_04473,71.94,2023-06-18
INV_003248,USR_01801,PROD_03870,54.25,2023-10-23
INV_003249,USR_00238,PROD_00381,103.48,2023-09-24
INV_003250,USR_01715,PROD_00663,83.72,2023-06-12
INV_003251,USR_01678,PROD_01919,281.58,2023-08-11
INV_003252,USR_00216,PROD_03042,42.36,2023-08-14
INV_003253,USR_01785,PROD_02661,41.0,2023-05-22
INV_003254,USR_01856,PROD_00329,31.92,2023-10-02
INV_003255,USR_00935,PROD_01464,37.17,2023-07-01
INV_003256,USR_00605,PROD_03345,105.23,2023-11-28
INV_003257,USR_01456,PROD_04208,43.42,2023-05-04
INV_003258,USR_01556,PROD_03509,37.11,2023-01-18
INV_003259,USR_00161,PROD_00158,1685.96,2023-10-09
INV_003260,USR_01785,PROD_00564,45.24,2023-11-23
INV_003261,USR_00445,PROD_01768,76.05,2023-12-26
INV_003262,USR_00390,PROD_02809,34.26,2023-04-27
INV_003263,USR_00280,PROD_02487,130.6,2023-06-08
INV_003264,USR_00470,PROD_01399,32.82,2023-07-18
INV_003265,USR_00010,PROD_00414,71.64,2023-10-22
INV_003266,USR_01871,PROD_04663,47.48,2023-05-03
INV_003267,USR_01579,PROD_01744,29.47,2023-05-03
INV_003268,USR_00591,PROD_04675,41.18,2023-09-04
INV_003269,USR_00340,PROD_00969,45.25,2023-05-17
INV_003270,USR_00015,PROD_04081,55.42,2023-06-15
INV_003271,USR_00874,PROD_03507,39.5,2023-05-16
INV_003272,USR_00811,PROD_01524,91.13,2023-04-02
INV_003273,USR_00411,PROD_04463,122.19,2023-08-17
INV_003274,USR_00488,PROD_02943,130.67,2023-04-22
INV_003275,USR_00186,PROD_00427,42.5,2023-12-25
INV_003276,USR_01826,PROD_04572,141.38,2023-08-17
INV_003277,USR_01368,PROD_03807,60.1,2023-10-23
INV_003278,USR_01253,PROD_00016,53.4,2023-02-11
INV_003279,USR_01551,PROD_04018,23.44,2023-01-21
INV_003280,USR_00250,PROD_04372,8.63,2023-06-14
INV_003281,USR_01260,PROD_03606,25.53,2023-10-25
INV_003282,USR_01980,PROD_02271,77.63,2023-07-13
INV_003283,USR_01509,PROD_03484,54.49,2023-09-02
INV_003284,USR_01365,PROD_02212,27.96,2023-12-15
INV_003285,USR_00453,PROD_02686,306.74,2023-10-01
INV_003286,USR_00074,PROD_02356,91.46,2023-12-24
INV_003287,USR_00386,PROD_03346,16.26,2023-11-23
INV_003288,USR_01734,PROD_04555,90.97,2023-02-16
INV_003289,USR_01863,PROD_01598,66.58,2023-05-25
INV_003290,USR_00268,PROD_03568,151.3,2023-11-04
INV_003291,USR_00479,PROD_01879,138.68,2023-09-09
INV_003292,USR_01097,PROD_01098,88.8,2023-01-17
INV_003293,USR_01414,PROD_03722,6.34,2023-12-06
INV_003294,USR_00861,PROD_04214,29.69,2023-08-27
INV_003295,USR_00149,PROD_00681,123.77,2023-10-12
INV_003296,USR_00761,PROD_00182,52.66,2023-11-07
INV_003297,USR_00182,PROD_00172,51.76,2023-02-03
INV_003298,USR_00153,PROD_02432,77.17,2023-08-23
INV_003299,USR_01893,PROD_04649,52.66,2023-12-05
INV_003300,USR_00360,PROD_00873,192.51,2023-04-15
INV_003301,USR_00423,PROD_04936,236.74,2023-12-27
INV_003302,USR_00260,PROD_00522,35.96,2023-06-04
INV_003303,USR_00421,PROD_02627,71.28,2023-05-22
INV_003304,USR_00205,PROD_02129,24.79,2023-03-21
INV_003305,USR_00266,PROD_04846,118.75,2023-07-04
INV_003306,USR_00474,PROD_01509,53.06,2023-09-10
INV_003307,USR_00486,PROD_02618,62.19,2023-05-25
INV_003308,USR_01071,PROD_03796,161.59,2023-03-24
INV_003309,USR_01398,PROD_01771,31.78,2023-05-05
INV_003310,USR_01056,PROD_00837,178.16,2023-05-13
INV_003311,USR_00966,PROD_01521,232.44,2023-03-25
INV_003312,USR_01748,PROD_01021,308.27,2023-03-17
INV_003313,USR_01037,PROD_03789,70.46,2023-02-25
INV_003314,USR_01283,PROD_01960,63.79,2023-07-16
