product_id,category,price,rating,popularity,discount_pct,created_at
PROD_01138,Books,15.94,3.07,3837,1.1,2022-02-17 10:00:00
PROD_01139,Electronics,485.14,3.22,2672,8.2,2022-02-17 11:00:00
PROD_01140,Beauty,69.0,4.88,2333,1.0,2022-02-17 12:00:00
PROD_01141,Electronics,576.22,3.31,1892,8.5,2022-02-17 13:00:00
PROD_01142,Automotive,80.16,4.56,3073,16.9,2022-02-17 14:00:00
PROD_01143,Toys,22.3,4.8,1163,7.7,2022-02-17 15:00:00
PROD_01144,Books,29.43,3.21,3380,20.6,2022-02-17 16:00:00
PROD_01145,Beauty,106.83,3.09,106,16.2,2022-02-17 17:00:00
PROD_01146,Toys,47.23,3.58,286,3.2,2022-02-17 18:00:00
PROD_01147,Clothing,37.34,2.93,2857,9.9,2022-02-17 19:00:00
PROD_01148,Home & Kitchen,142.9,3.9,341,0.1,2022-02-17 20:00:00
PROD_01149,Electronics,195.1,3.64,2262,5.0,2022-02-17 21:00:00
PROD_01150,Sports,110.53,4.09,4208,2.7,2022-02-17 22:00:00
PROD_01151,Sports,58.6,,3061,27.7,2022-02-17 23:00:00
PROD_01152,Books,16.67,4.45,3706,5.2,2022-02-18 00:00:00
PROD_01153,Clothing,45.76,4.19,2417,10.6,2022-02-18 01:00:00
PROD_01154,Automotive,195.15,2.23,3212,13.2,2022-02-18 02:00:00
PROD_01155,Electronics,133.67,4.15,2096,14.8,2022-02-18 03:00:00
PROD_01156,Clothing,27.15,5.0,316,13.3,2022-02-18 04:00:00
PROD_01157,Electronics,919.96,1.39,893,3.4,2022-02-18 05:00:00
PROD_01158,Books,47.1,4.35,4299,11.6,2022-02-18 06:00:00
PROD_01159,Books,12.3,3.67,3599,8.0,2022-02-18 07:00:00
PROD_01160,Automotive,38.63,3.12,3651,9.1,2022-02-18 08:00:00
PROD_01161,Sports,63.66,4.44,4354,0.0,2022-02-18 09:00:00
PROD_01162,Clothing,79.74,5.0,2172,3.0,2022-02-18 10:00:00
PROD_01163,Beauty,19.68,4.42,3157,26.7,2022-02-18 11:00:00
PROD_01164,Sports,124.11,3.5,2793,3.4,2022-02-18 12:00:00
PROD_01165,Clothing,48.62,3.05,3151,5.8,2022-02-18 13:00:00
PROD_01166,Sports,31.49,3.92,4613,2.1,2022-02-18 14:00:00
PROD_01167,Beauty,115.5,,164,1.5,2022-02-18 15:00:00
PROD_01168,Home & Kitchen,63.7,3.49,3640,2.3,2022-02-18 16:00:00
PROD_01169,Home & Kitchen,137.91,3.57,470,8.1,2022-02-18 17:00:00
PROD_01170,Automotive,84.19,,1406,25.1,2022-02-18 18:00:00
PROD_01171,Home & Kitchen,64.54,4.66,800,3.9,2022-02-18 19:00:00
PROD_01172,Home & Kitchen,59.06,4.72,3719,3.9,2022-02-18 20:00:00
PROD_01173,Toys,86.55,2.63,1877,8.3,2022-02-18 21:00:00
PROD_01174,Electronics,523.87,3.23,1698,4.4,2022-02-18 22:00:00
PROD_01175,Toys,40.06,3.86,586,24.1,2022-02-18 23:00:00
PROD_01176,Toys,93.67,3.0,3774,4.7,2022-02-19 00:00:00
PROD_01177,Automotive,59.35,5.0,2553,6.7,2022-02-19 01:00:00
PROD_01178,Toys,65.9,4.93,371,7.6,2022-02-19 02:00:00
PROD_01179,Home & Kitchen,127.05,3.37,466,15.2,2022-02-19 03:00:00
PROD_01180,Beauty,60.41,5.0,3259,8.3,2022-02-19 04:00:00
PROD_01181,Automotive,65.18,3.8,4234,2.7,2022-02-19 05:00:00
PROD_01182,Automotive,45.88,5.0,3571,1.3,2022-02-19 06:00:00
PROD_01183,Books,29.62,3.92,3120,27.8,2022-02-19 07:00:00
PROD_01184,Automotive,79.75,4.26,3539,16.2,2022-02-19 08:00:00
PROD_01185,Books,54.97,4.92,4917,0.2,2022-02-19 09:00:00
PROD_01186,Automotive,46.4,4.82,4978,17.2,2022-02-19 10:00:00
PROD_01187,Electronics,119.42,4.21,359,8.9,2022-02-19 11:00:00
PROD_01188,Home & Kitchen,105.06,3.69,2702,7.3,2022-02-19 12:00:00
PROD_01189,Automotive,75.14,4.21,4557,0.1,2022-02-19 13:00:00
PROD_01190,Home & Kitchen,38.95,3.15,4093,15.2,2022-02-19 14:00:00
PROD_01191,Home & Kitchen,146.26,3.92,118,2.2,2022-02-19 15:00:00
PROD_01192,Sports,26.63,2.91,1241,13.0,2022-02-19 16:00:00
PROD_01193,Automotive,104.54,2.38,586,0.2,2022-02-19 17:00:00
PROD_01194,Clothing,32.52,3.84,250,15.9,2022-02-19 18:00:00
PROD_01195,Sports,214.39,4.81,2648,0.2,2022-02-19 19:00:00
PROD_01196,Clothing,28.52,4.54,2051,2.7,2022-02-19 20:00:00
PROD_01197,Home & Kitchen,132.31,3.73,380,3.1,2022-02-19 21:00:00
PROD_01198,Home & Kitchen,61.57,5.0,2162,1.7,2022-02-19 22:00:00
PROD_01199,Sports,52.24,3.34,107,6.6,2022-02-19 23:00:00
PROD_01200,Sports,72.16,2.27,4201,3.3,2022-02-20 00:00:00
PROD_01201,Clothing,94.97,2.05,1958,50.0,2022-02-20 01:00:00
PROD_01202,Books,6.52,2.86,1505,8.7,2022-02-20 02:00:00
PROD_01203,Clothing,40.84,4.45,2103,8.4,2022-02-20 03:00:00
PROD_01204,Sports,96.03,3.29,2947,2.5,2022-02-20 04:00:00
PROD_01205,Beauty,26.52,4.17,2088,5.3,2022-02-20 05:00:00
PROD_01206,Sports,46.27,5.0,2465,1.3,2022-02-20 06:00:00
PROD_01207,Beauty,468.74,2.92,3456,14.4,2022-02-20 07:00:00
PROD_01208,Electronics,114.82,4.18,1415,4.0,2022-02-20 08:00:00
PROD_01209,Sports,131.93,4.23,4821,13.9,2022-02-20 09:00:00
PROD_01210,Electronics,85.31,3.11,2701,4.6,2022-02-20 10:00:00
PROD_01211,Books,18.24,4.88,2755,44.9,2022-02-20 11:00:00
PROD_01212,Clothing,96.32,3.57,982,1.9,2022-02-20 12:00:00
PROD_01213,Beauty,130.33,3.49,2758,0.0,2022-02-20 13:00:00
PROD_01214,Clothing,57.46,5.0,1522,9.0,2022-02-20 14:00:00
PROD_01215,Electronics,163.84,4.22,2933,30.6,2022-02-20 15:00:00
PROD_01216,Beauty,46.14,4.54,818,10.4,2022-02-20 16:00:00
PROD_01217,Clothing,74.33,4.88,4704,0.9,2022-02-20 17:00:00
PROD_01218,Sports,74.83,3.28,4240,7.8,2022-02-20 18:00:00
PROD_01219,Home & Kitchen,34.89,4.8,337,24.0,2022-02-20 19:00:00
PROD_01220,Electronics,101.2,3.4,4304,0.1,2022-02-20 20:00:00
PROD_01221,Clothing,71.13,,692,1.8,2022-02-20 21:00:00
PROD_01222,Electronics,131.08,3.58,3341,16.9,2022-02-20 22:00:00
PROD_01223,Toys,311.46,3.3,133,22.4,2022-02-20 23:00:00
PROD_01224,Electronics,93.93,4.46,763,12.3,2022-02-21 00:00:00
PROD_01225,Beauty,134.66,4.01,1616,47.7,2022-02-21 01:00:00
PROD_01226,Toys,109.44,3.41,3588,0.9,2022-02-21 02:00:00
PROD_01227,Automotive,64.07,4.34,4676,7.9,2022-02-21 03:00:00
PROD_01228,Beauty,39.8,3.58,1478,11.6,2022-02-21 04:00:00
PROD_01229,Home & Kitchen,41.89,3.54,2855,12.1,2022-02-21 05:00:00
PROD_01230,Toys,47.99,3.84,2948,15.8,2022-02-21 06:00:00
PROD_01231,Automotive,25.64,4.17,1936,25.0,2022-02-21 07:00:00
PROD_01232,Sports,37.05,4.11,2437,4.5,2022-02-21 08:00:00
PROD_01233,Electronics,54.38,3.51,174,0.4,2022-02-21 09:00:00
PROD_01234,Clothing,150.07,4.48,1519,4.5,2022-02-21 10:00:00
PROD_01235,Books,61.16,3.62,4720,11.1,2022-02-21 11:00:00
PROD_01236,Electronics,181.66,3.28,4102,2.4,2022-02-21 12:00:00
PROD_01237,Automotive,92.45,2.63,2820,16.6,2022-02-21 13:00:00
PROD_01238,Electronics,283.76,4.59,1210,2.5,2022-02-21 14:00:00
PROD_01239,Home & Kitchen,161.79,3.81,3291,0.1,2022-02-21 15:00:00
PROD_01240,Sports,45.6,3.97,628,7.1,2022-02-21 16:00:00
PROD_01241,Books,17.98,4.64,2722,13.0,2022-02-21 17:00:00
PROD_01242,Toys,102.11,3.42,4964,4.3,2022-02-21 18:00:00
PROD_01243,Toys,31.65,2.7,3733,13.8,2022-02-21 19:00:00
PROD_01244,Toys,487.05,3.86,1696,5.8,2022-02-21 20:00:00
PROD_01245,Automotive,65.7,4.05,1616,,2022-02-21 21:00:00
PROD_01246,Beauty,70.3,3.59,4742,0.9,2022-02-21 22:00:00
PROD_01247,Beauty,141.61,4.98,3942,12.4,2022-02-21 23:00:00
PROD_01248,Clothing,113.59,1.81,3902,4.9,2022-02-22 00:00:00
PROD_01249,Books,39.62,4.7,3813,24.4,2022-02-22 01:00:00
PROD_01250,Toys,69.81,4.43,4320,7.8,2022-02-22 02:00:00
PROD_01251,Beauty,29.05,4.17,1363,4.3,2022-02-22 03:00:00
PROD_01252,Automotive,46.98,1.13,4249,4.3,2022-02-22 04:00:00
PROD_01253,Clothing,88.42,4.83,628,1.4,2022-02-22 05:00:00
PROD_01254,Sports,84.49,2.98,363,9.0,2022-02-22 06:00:00
PROD_01255,Clothing,138.36,3.39,290,8.7,2022-02-22 07:00:00
PROD_01256,Beauty,60.18,3.66,3387,16.1,2022-02-22 08:00:00
PROD_01257,Home & Kitchen,30.67,4.13,4942,2.2,2022-02-22 09:00:00
PROD_01258,Automotive,124.4,4.31,3560,3.4,2022-02-22 10:00:00
PROD_01259,Home & Kitchen,159.2,4.51,1969,1.0,2022-02-22 11:00:00
PROD_01260,Toys,112.39,4.45,399,,2022-02-22 12:00:00
PROD_01261,Home & Kitchen,58.69,4.0,3877,5.6,2022-02-22 13:00:00
PROD_01262,Toys,123.42,4.13,4370,33.3,2022-02-22 14:00:00
PROD_01263,Toys,611.99,2.93,2063,10.6,2022-02-22 15:00:00
PROD_01264,Beauty,69.18,3.2,177,15.3,2022-02-22 16:00:00
PROD_01265,Home & Kitchen,31.8,4.52,4955,3.9,2022-02-22 17:00:00
PROD_01266,Toys,46.22,4.47,2176,1.6,2022-02-22 18:00:00
PROD_01267,Books,41.03,4.38,4279,3.0,2022-02-22 19:00:00
PROD_01268,Sports,27.75,3.39,3016,3.0,2022-02-22 20:00:00
PROD_01269,Clothing,71.47,4.53,196,8.7,2022-02-22 21:00:00
PROD_01270,Clothing,81.25,2.87,4056,4.2,2022-02-22 22:00:00
PROD_01271,Beauty,169.91,4.66,2950,19.5,2022-02-22 23:00:00
PROD_01272,Home & Kitchen,146.61,3.59,1307,44.7,2022-02-23 00:00:00
PROD_01273,Home & Kitchen,110.0,5.0,2655,4.2,2022-02-23 01:00:00
PROD_01274,Toys,22.01,2.58,1226,12.2,2022-02-23 02:00:00
PROD_01275,Automotive,114.04,5.0,4637,10.7,2022-02-23 03:00:00
PROD_01276,Electronics,283.66,3.51,3009,2.2,2022-02-23 04:00:00
PROD_01277,Toys,75.31,3.5,1215,25.0,2022-02-23 05:00:00
PROD_01278,Sports,26.26,3.96,237,2.2,2022-02-23 06:00:00
PROD_01279,Books,29.84,3.24,2623,13.4,2022-02-23 07:00:00
PROD_01280,Clothing,34.12,3.74,4719,,2022-02-23 08:00:00
PROD_01281,Toys,23.32,3.21,2146,4.6,2022-02-23 09:00:00
PROD_01282,Electronics,213.1,3.24,3741,6.1,2022-02-23 10:00:00
PROD_01283,Electronics,453.75,4.19,259,20.0,2022-02-23 11:00:00
PROD_01284,Toys,352.99,3.08,2282,1.5,2022-02-23 12:00:00
PROD_01285,Beauty,58.51,3.19,2960,0.6,2022-02-23 13:00:00
PROD_01286,Clothing,145.05,2.7,3028,5.1,2022-02-23 14:00:00
PROD_01287,Beauty,28.2,3.4,4778,0.6,2022-02-23 15:00:00
PROD_01288,Books,23.86,4.85,2225,11.6,2022-02-23 16:00:00
PROD_01289,Electronics,310.61,3.12,2167,14.3,2022-02-23 17:00:00
PROD_01290,Electronics,407.86,3.21,1806,19.3,2022-02-23 18:00:00
PROD_01291,Sports,50.63,3.96,3254,13.6,2022-02-23 19:00:00
PROD_01292,Books,31.72,3.5,306,24.8,2022-02-23 20:00:00
PROD_01293,Electronics,275.47,5.0,1937,13.8,2022-02-23 21:00:00
PROD_01294,Books,46.83,3.67,2266,27.5,2022-02-23 22:00:00
PROD_01295,Clothing,81.15,4.07,1467,2.1,2022-02-23 23:00:00
PROD_01296,Home & Kitchen,86.38,4.56,3556,6.9,2022-02-24 00:00:00
PROD_01297,Electronics,772.06,4.54,3137,51.0,2022-02-24 01:00:00
PROD_01298,Sports,93.83,3.99,2318,11.4,2022-02-24 02:00:00
PROD_01299,Clothing,61.52,3.67,3674,21.1,2022-02-24 03:00:00
PROD_01300,Toys,53.62,5.0,1599,0.3,2022-02-24 04:00:00
PROD_01301,Books,28.7,3.72,105,20.5,2022-02-24 05:00:00
PROD_01302,Toys,132.7,3.45,3942,12.0,2022-02-24 06:00:00
PROD_01303,Beauty,130.11,3.28,1369,1.9,2022-02-24 07:00:00
PROD_01304,Clothing,56.14,2.42,1749,0.3,2022-02-24 08:00:00
PROD_01305,Toys,103.46,4.46,3804,3.0,2022-02-24 09:00:00
PROD_01306,Automotive,57.65,1.92,1362,24.7,2022-02-24 10:00:00
PROD_01307,Automotive,65.91,3.8,4934,11.0,2022-02-24 11:00:00
PROD_01308,Electronics,205.92,3.64,1552,25.2,2022-02-24 12:00:00
PROD_01309,Books,45.87,5.0,2677,5.9,2022-02-24 13:00:00
PROD_01310,Home & Kitchen,149.62,2.33,840,27.6,2022-02-24 14:00:00
PROD_01311,Clothing,68.25,3.08,1615,6.2,2022-02-24 15:00:00
PROD_01312,Electronics,117.56,3.69,4655,2.3,2022-02-24 16:00:00
PROD_01313,Sports,29.83,3.64,2757,1.6,2022-02-24 17:00:00
PROD_01314,Beauty,53.97,3.36,3820,50.9,2022-02-24 18:00:00
PROD_01315,Books,41.72,3.74,4668,4.1,2022-02-24 19:00:00
PROD_01316,Clothing,40.56,2.79,231,1.7,2022-02-24 20:00:00
PROD_01317,Automotive,65.43,4.09,3961,0.1,2022-02-24 21:00:00
PROD_01318,Clothing,50.43,1.94,540,3.4,2022-02-24 22:00:00
PROD_01319,Home & Kitchen,67.74,3.78,4136,22.0,2022-02-24 23:00:00
PROD_01320,Automotive,69.45,3.32,1391,7.6,2022-02-25 00:00:00
PROD_01321,Home & Kitchen,37.97,4.61,4127,10.0,2022-02-25 01:00:00
PROD_01322,Sports,51.3,5.0,763,25.6,2022-02-25 02:00:00
PROD_01323,Beauty,67.64,3.54,4319,7.2,2022-02-25 03:00:00
PROD_01324,Sports,135.09,4.91,4817,18.2,2022-02-25 04:00:00
PROD_01325,Electronics,206.58,3.55,1198,3.9,2022-02-25 05:00:00
PROD_01326,Electronics,148.09,3.03,418,37.8,2022-02-25 06:00:00
PROD_01327,Sports,82.19,5.0,2495,0.8,2022-02-25 07:00:00
PROD_01328,Beauty,190.42,4.22,806,12.9,2022-02-25 08:00:00
PROD_01329,Sports,113.72,3.8,870,10.8,2022-02-25 09:00:00
PROD_01330,Beauty,90.1,4.35,4181,2.1,2022-02-25 10:00:00
PROD_01331,Beauty,100.73,4.02,375,4.9,2022-02-25 11:00:00
PROD_01332,Toys,159.6,3.74,1524,3.8,2022-02-25 12:00:00
PROD_01333,Automotive,125.92,2.74,4946,1.0,2022-02-25 13:00:00
PROD_01334,Books,59.61,,2944,8.8,2022-02-25 14:00:00
PROD_01335,Beauty,125.36,4.3,1593,50.6,2022-02-25 15:00:00
PROD_01336,Home & Kitchen,35.61,3.7,508,8.2,2022-02-25 16:00:00
PROD_01337,Beauty,29.08,4.52,3251,7.9,2022-02-25 17:00:00
PROD_01338,Beauty,70.94,4.11,1379,0.4,2022-02-25 18:00:00
PROD_01339,Beauty,67.29,3.1,1261,1.5,2022-02-25 19:00:00
PROD_01340,Toys,47.31,2.74,708,7.2,2022-02-25 20:00:00
PROD_01341,Automotive,107.33,3.67,2737,42.1,2022-02-25 21:00:00
PROD_01342,Toys,24.82,3.38,2260,20.9,2022-02-25 22:00:00
PROD_01343,Electronics,571.98,4.07,2503,4.2,2022-02-25 23:00:00
PROD_01344,Toys,48.88,3.23,141,7.8,2022-02-26 00:00:00
PROD_01345,Home & Kitchen,27.37,3.31,100,8.0,2022-02-26 01:00:00
PROD_01346,Home & Kitchen,165.45,4.64,3904,11.6,2022-02-26 02:00:00
PROD_01347,Toys,31.08,3.92,3207,11.6,2022-02-26 03:00:00
PROD_01348,Automotive,46.17,3.24,481,15.6,2022-02-26 04:00:00
PROD_01349,Sports,113.09,3.81,1275,0.3,2022-02-26 05:00:00
PROD_01350,Books,33.63,4.9,4607,28.8,2022-02-26 06:00:00
PROD_01351,Automotive,35.14,4.04,2818,0.7,2022-02-26 07:00:00
PROD_01352,Toys,98.04,4.27,4492,6.5,2022-02-26 08:00:00
PROD_01353,Beauty,76.88,3.2,1121,25.2,2022-02-26 09:00:00
PROD_01354,Clothing,289.53,4.62,607,6.7,2022-02-26 10:00:00
PROD_01355,Books,42.61,5.0,917,0.7,2022-02-26 11:00:00
PROD_01356,Books,17.62,3.17,2924,2.6,2022-02-26 12:00:00
PROD_01357,Home & Kitchen,39.98,2.85,3226,8.6,2022-02-26 13:00:00
PROD_01358,Books,10.15,3.94,1364,0.9,2022-02-26 14:00:00
PROD_01359,Toys,40.63,4.5,3956,5.5,2022-02-26 15:00:00
PROD_01360,Beauty,152.56,3.73,3245,4.0,2022-02-26 16:00:00
PROD_01361,Beauty,65.29,2.96,2714,16.9,2022-02-26 17:00:00
PROD_01362,Electronics,591.76,3.71,2399,1.2,2022-02-26 18:00:00
PROD_01363,Beauty,167.59,4.28,4085,11.5,2022-02-26 19:00:00
PROD_01364,Automotive,20.48,3.47,3660,5.2,2022-02-26 20:00:00
PROD_01365,Beauty,143.65,4.29,473,8.9,2022-02-26 21:00:00
PROD_01366,Home & Kitchen,66.76,4.73,3948,2.3,2022-02-26 22:00:00
PROD_01367,Beauty,84.03,3.99,1082,9.4,2022-02-26 23:00:00
PROD_01368,Electronics,508.27,3.78,483,11.2,2022-02-27 00:00:00
PROD_01369,Clothing,42.18,4.46,4993,0.7,2022-02-27 01:00:00
PROD_01370,Toys,86.88,3.12,948,17.4,2022-02-27 02:00:00
PROD_01371,Home & Kitchen,299.81,3.04,1320,19.8,2022-02-27 03:00:00
PROD_01372,Automotive,120.2,3.59,2350,0.7,2022-02-27 04:00:00
PROD_01373,Clothing,142.41,3.41,3530,9.2,2022-02-27 05:00:00
PROD_01374,Home & Kitchen,57.73,3.16,4066,9.0,2022-02-27 06:00:00
PROD_01375,Sports,45.87,5.0,1096,0.1,2022-02-27 07:00:00
PROD_01376,Books,32.23,5.0,4673,4.2,2022-02-27 08:00:00
PROD_01377,Sports,48.79,3.52,3539,34.7,2022-02-27 09:00:00
PROD_01378,Beauty,22.98,3.87,4979,8.1,2022-02-27 10:00:00
PROD_01379,Clothing,42.87,3.65,269,27.1,2022-02-27 11:00:00
PROD_01380,Beauty,46.88,4.69,1666,11.3,2022-02-27 12:00:00
PROD_01381,Books,10.05,4.84,2965,0.3,2022-02-27 13:00:00
PROD_01382,Home & Kitchen,69.87,2.38,4289,0.8,2022-02-27 14:00:00
PROD_01383,Books,34.99,4.18,3129,12.8,2022-02-27 15:00:00
PROD_01384,Electronics,194.9,2.75,601,8.1,2022-02-27 16:00:00
PROD_01385,Books,34.74,5.0,1442,1.4,2022-02-27 17:00:00
PROD_01386,Electronics,421.22,4.15,2497,9.5,2022-02-27 18:00:00
PROD_01387,Books,49.26,3.14,238,16.6,2022-02-27 19:00:00
PROD_01388,Toys,37.64,3.61,2789,14.0,2022-02-27 20:00:00
PROD_01389,Electronics,186.28,3.57,1378,2.8,2022-02-27 21:00:00
PROD_01390,Clothing,113.18,4.22,1634,3.0,2022-02-27 22:00:00
PROD_01391,Beauty,115.32,4.63,3989,34.4,2022-02-27 23:00:00
PROD_01392,Automotive,102.75,2.88,749,21.8,2022-02-28 00:00:00
PROD_01393,Beauty,59.73,5.0,3184,3.8,2022-02-28 01:00:00
PROD_01394,Sports,47.89,5.0,2657,17.4,2022-02-28 02:00:00
PROD_01395,Beauty,42.36,3.1,2080,1.8,2022-02-28 03:00:00
PROD_01396,Home & Kitchen,29.01,3.86,4581,,2022-02-28 04:00:00
PROD_01397,Toys,119.32,5.0,2044,2.0,2022-02-28 05:00:00
PROD_01398,Books,39.83,4.79,4390,0.9,2022-02-28 06:00:00
PROD_01399,Sports,32.82,3.53,1195,19.3,2022-02-28 07:00:00
PROD_01400,Home & Kitchen,40.61,4.45,599,8.6,2022-02-28 08:00:00
PROD_01401,Home & Kitchen,39.76,5.0,4227,3.0,2022-02-28 09:00:00
PROD_01402,Electronics,138.77,,1145,18.9,2022-02-28 10:00:00
PROD_01403,Beauty,125.26,3.29,3430,16.2,2022-02-28 11:00:00
PROD_01404,Clothing,52.79,3.94,2568,1.1,2022-02-28 12:00:00
PROD_01405,Automotive,21.28,,11,10.3,2022-02-28 13:00:00
PROD_01406,Clothing,57.83,,901,12.8,2022-02-28 14:00:00
PROD_01407,Sports,58.94,4.15,4904,12.6,2022-02-28 15:00:00
PROD_01408,Toys,56.64,,4734,12.8,2022-02-28 16:00:00
PROD_01409,Clothing,45.19,3.27,4566,1.9,2022-02-28 17:00:00
PROD_01410,Books,33.74,4.41,3009,3.8,2022-02-28 18:00:00
PROD_01411,Clothing,67.19,2.4,3563,18.6,2022-02-28 19:00:00
PROD_01412,Sports,63.66,4.52,3667,22.9,2022-02-28 20:00:00
PROD_01413,Automotive,82.88,2.19,981,3.3,2022-02-28 21:00:00
PROD_01414,Clothing,50.41,2.41,4159,0.2,2022-02-28 22:00:00
PROD_01415,Books,16.08,3.4,3752,19.6,2022-02-28 23:00:00
PROD_01416,Electronics,366.78,4.03,4214,4.7,2022-03-01 00:00:00
PROD_01417,Toys,90.77,4.86,289,4.0,2022-03-01 01:00:00
PROD_01418,Sports,107.4,3.85,1708,4.3,2022-03-01 02:00:00
PROD_01419,Electronics,634.25,3.6,2897,5.4,2022-03-01 03:00:00
PROD_01420,Electronics,290.05,4.26,2894,4.8,2022-03-01 04:00:00
PROD_01421,Electronics,556.46,3.1,3295,8.4,2022-03-01 05:00:00
PROD_01422,Home & Kitchen,28.07,3.91,3589,0.8,2022-03-01 06:00:00
PROD_01423,Toys,72.99,2.84,2261,35.6,2022-03-01 07:00:00
PROD_01424,Automotive,58.04,3.87,4650,27.6,2022-03-01 08:00:00
PROD_01425,Beauty,186.69,3.7,2366,27.2,2022-03-01 09:00:00
PROD_01426,Toys,114.52,3.16,4633,21.1,2022-03-01 10:00:00
PROD_01427,Home & Kitchen,45.12,,1941,10.8,2022-03-01 11:00:00
PROD_01428,Beauty,80.88,3.93,3424,2.5,2022-03-01 12:00:00
PROD_01429,Toys,71.4,4.74,1018,0.5,2022-03-01 13:00:00
PROD_01430,Electronics,230.63,,4722,1.0,2022-03-01 14:00:00
PROD_01431,Sports,36.76,3.74,2088,3.9,2022-03-01 15:00:00
PROD_01432,Beauty,80.25,3.19,4205,7.0,2022-03-01 16:00:00
PROD_01433,Books,43.44,4.5,2724,50.0,2022-03-01 17:00:00
PROD_01434,Books,43.88,4.4,1348,5.7,2022-03-01 18:00:00
PROD_01435,Clothing,42.88,4.21,4600,7.4,2022-03-01 19:00:00
PROD_01436,Beauty,46.25,3.24,3699,11.9,2022-03-01 20:00:00
PROD_01437,Sports,134.17,4.51,751,2.0,2022-03-01 21:00:00
PROD_01438,Automotive,36.15,2.58,743,27.0,2022-03-01 22:00:00
PROD_01439,Home & Kitchen,37.54,2.41,1816,7.5,2022-03-01 23:00:00
PROD_01440,Electronics,286.11,2.78,2388,3.2,2022-03-02 00:00:00
PROD_01441,Clothing,41.81,3.77,3275,27.4,2022-03-02 01:00:00
PROD_01442,Books,50.29,4.34,1763,9.8,2022-03-02 02:00:00
PROD_01443,Home & Kitchen,68.77,1.42,1034,6.6,2022-03-02 03:00:00
PROD_01444,Home & Kitchen,29.04,4.86,1492,8.7,2022-03-02 04:00:00
PROD_01445,Electronics,270.68,3.9,2575,13.8,2022-03-02 05:00:00
PROD_01446,Automotive,239.95,2.55,3564,1.7,2022-03-02 06:00:00
PROD_01447,Automotive,85.31,3.88,1789,20.0,2022-03-02 07:00:00
PROD_01448,Beauty,42.38,4.67,3726,32.1,2022-03-02 08:00:00
PROD_01449,Books,45.1,4.28,4828,8.4,2022-03-02 09:00:00
PROD_01450,Automotive,91.22,4.68,2126,11.5,2022-03-02 10:00:00
PROD_01451,Sports,119.52,2.71,4576,19.6,2022-03-02 11:00:00
PROD_01452,Automotive,59.95,3.47,2549,4.7,2022-03-02 12:00:00
PROD_01453,Home & Kitchen,118.15,3.06,2975,49.4,2022-03-02 13:00:00
PROD_01454,Electronics,479.43,5.0,2770,11.4,2022-03-02 14:00:00
PROD_01455,Sports,36.06,4.31,2464,5.5,2022-03-02 15:00:00
PROD_01456,Beauty,71.23,5.0,3764,11.3,2022-03-02 16:00:00
PROD_01457,Books,22.35,3.43,1955,7.4,2022-03-02 17:00:00
PROD_01458,Beauty,38.84,3.22,3378,1.2,2022-03-02 18:00:00
PROD_01459,Home & Kitchen,75.47,3.69,2639,15.9,2022-03-02 19:00:00
PROD_01460,Sports,45.28,4.9,538,8.3,2022-03-02 20:00:00
PROD_01461,Sports,54.98,3.51,4242,15.9,2022-03-02 21:00:00
PROD_01462,Sports,121.87,3.9,1481,1.7,2022-03-02 22:00:00
PROD_01463,Home & Kitchen,113.16,3.88,2045,7.7,2022-03-02 23:00:00
PROD_01464,Home & Kitchen,37.17,3.83,4044,14.6,2022-03-03 00:00:00
PROD_01465,Beauty,36.05,3.28,1377,44.5,2022-03-03 01:00:00
PROD_01466,Clothing,50.94,3.69,1729,21.6,2022-03-03 02:00:00
PROD_01467,Beauty,63.59,3.66,1051,20.0,2022-03-03 03:00:00
PROD_01468,Books,18.5,3.79,3497,2.8,2022-03-03 04:00:00
PROD_01469,Electronics,718.37,4.55,569,18.2,2022-03-03 05:00:00
PROD_01470,Sports,79.63,5.0,1574,1.9,2022-03-03 06:00:00
PROD_01471,Clothing,82.55,3.13,3234,2.2,2022-03-03 07:00:00
PROD_01472,Electronics,1507.11,3.49,1810,1.2,2022-03-03 08:00:00
PROD_01473,Clothing,133.61,3.14,3280,19.5,2022-03-03 09:00:00
PROD_01474,Automotive,17.58,3.95,1821,1.1,2022-03-03 10:00:00
PROD_01475,Automotive,107.89,3.37,3091,1.5,2022-03-03 11:00:00
PROD_01476,Toys,115.01,3.99,4272,2.8,2022-03-03 12:00:00
PROD_01477,Automotive,50.34,4.68,156,8.5,2022-03-03 13:00:00
PROD_01478,Beauty,143.09,1.78,3838,21.2,2022-03-03 14:00:00
PROD_01479,Automotive,62.24,4.19,4550,5.4,2022-03-03 15:00:00
PROD_01480,Home & Kitchen,67.04,3.43,2127,7.9,2022-03-03 16:00:00
PROD_01481,Sports,79.25,4.17,2673,1.8,2022-03-03 17:00:00
PROD_01482,Beauty,518.06,3.08,328,3.1,2022-03-03 18:00:00
PROD_01483,Electronics,98.22,4.76,3979,1.4,2022-03-03 19:00:00
PROD_01484,Toys,99.19,4.53,4141,5.3,2022-03-03 20:00:00
PROD_01485,Toys,38.82,4.25,264,8.9,2022-03-03 21:00:00
PROD_01486,Toys,70.37,4.43,1346,3.3,2022-03-03 22:00:00
PROD_01487,Electronics,175.76,3.2,344,18.7,2022-03-03 23:00:00
PROD_01488,Electronics,166.98,3.3,3101,39.8,2022-03-04 00:00:00
